unique_task_id,source_row,task_ref,project_id,task_group,task_type,to_package,association,cause,created_date,created_year,created_month,created_weekday,description_length,has_images,has_comments,has_documents,overdue_label,days_since_dataset_start,urgency_level,safety_classification,task_type_original
1328_T131475.85,110,T131475.85,1328,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - Environmental,2020-09-07,2020,9,Monday,35,1,0,0,0,535,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1328_T131475.84,111,T131475.84,1328,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - Environmental,2020-09-07,2020,9,Monday,73,1,0,0,0,535,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1328_T116412.181,112,T116412.181,1328,Quality,JPC - Quality Snag (aesthetic),Mechanical,FormAnswer,JPC - Quality - Materials,2020-09-07,2020,9,Monday,58,1,1,0,1,535,Not Specified,Not Applicable,JPC - Quality Snag (aesthetic)
1328_T84104.964,113,T84104.964,1328,Quality,JPC - Quality Defect (compliance),Precast Concrete,Not Specified,JPC - Quality - Workmanship,2020-09-07,2020,9,Monday,114,1,0,0,1,535,High,Not Applicable,JPC - Quality Defect (compliance)
1328_T118318.198,114,T118318.198,1328,Safety,Safety Notice (Amber) - General Issue,Temporary Electrics,FormAnswer,JPC - Safety - Temporary Electrics,2020-09-04,2020,9,Friday,97,0,0,0,0,532,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1328_T118318.197,115,T118318.197,1328,Safety,Safety Notice (Amber) - General Issue,Temporary Electrics,FormAnswer,JPC - Safety - Temporary Electrics,2020-09-04,2020,9,Friday,79,0,0,0,0,532,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1328_T113721.87,116,T113721.87,1328,Safety,Safety Notice (Amber) - General Issue,Concrete - Formwork,FormAnswer,JPC - Safety - House Keeping,2020-09-04,2020,9,Friday,5,1,0,0,0,532,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1328_T118318.196,117,T118318.196,1328,Safety,Safety Notice (Amber) - General Issue,Temporary Electrics,FormAnswer,JPC - Safety - Temporary Electrics,2020-09-04,2020,9,Friday,27,0,0,0,0,532,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1328_T118318.195,118,T118318.195,1328,Safety,Safety Notice (Amber) - General Issue,Temporary Electrics,FormAnswer,JPC - Safety - Temporary Electrics,2020-09-04,2020,9,Friday,27,1,0,0,0,532,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1328_T113721.86,119,T113721.86,1328,Safety,Safety Notice (Amber) - General Issue,Scaffolding,FormAnswer,JPC - Safety - House Keeping,2020-09-04,2020,9,Friday,31,1,0,0,0,532,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1328_T113721.85,120,T113721.85,1328,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - Access,2020-09-04,2020,9,Friday,25,1,0,0,0,532,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1328_T113721.84,121,T113721.84,1328,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - House Keeping,2020-09-04,2020,9,Friday,18,1,0,0,0,532,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1328_T113721.83,122,T113721.83,1328,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - House Keeping,2020-09-04,2020,9,Friday,18,1,0,0,0,532,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1328_T113721.82,123,T113721.82,1328,Safety,Safety Notice (Green) - Good Observation,Drainage,FormAnswer,JPC - Safety - Excavations,2020-09-04,2020,9,Friday,23,1,0,0,0,532,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1328_T113721.81,124,T113721.81,1328,Safety,Safety Notice (Amber) - General Issue,Ceilings & Partitions,FormAnswer,JPC - Safety - Storage,2020-09-04,2020,9,Friday,36,1,0,0,0,532,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1328_T113721.80,125,T113721.80,1328,Safety,Safety Notice (Green) - Good Observation,Abseil Solutions,FormAnswer,JPC - Safety - Storage,2020-09-04,2020,9,Friday,18,1,0,0,0,532,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1328_T113721.79,126,T113721.79,1328,Safety,Safety Notice (Amber) - General Issue,Abseil Solutions,FormAnswer,JPC - Safety - Storage,2020-09-04,2020,9,Friday,25,1,0,0,0,532,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1328_T116412.180,127,T116412.180,1328,Site Management,JPC - Progress Photo,Balcony Screens,Not Specified,Not Specified,2020-09-03,2020,9,Thursday,13,1,0,0,0,531,Not Specified,Not Applicable,JPC - Progress Photo
1328_T116412.179,128,T116412.179,1328,Quality,JPC - Quality Snag (aesthetic),Concrete - Formwork,Not Specified,JPC - Quality - Materials,2020-09-03,2020,9,Thursday,25,1,0,0,1,531,Not Specified,Not Applicable,JPC - Quality Snag (aesthetic)
1328_T116412.178,129,T116412.178,1328,Quality,JPC - Quality Snag (aesthetic),Ceilings & Partitions,Not Specified,JPC - Quality - Materials,2020-09-03,2020,9,Thursday,42,1,1,0,1,531,Not Specified,Not Applicable,JPC - Quality Snag (aesthetic)
1328_T116412.177,130,T116412.177,1328,Site Management,JPC - Works To Go,Ceilings & Partitions,Not Specified,Not Specified,2020-09-03,2020,9,Thursday,34,1,0,0,1,531,Not Specified,Not Applicable,JPC - Works To Go
1328_T113721.78,131,T113721.78,1328,Quality,JPC - Quality Snag (aesthetic),Punch Windows,Not Specified,JPC - Quality - Workmanship,2020-09-03,2020,9,Thursday,48,1,0,0,1,531,Not Specified,Not Applicable,JPC - Quality Snag (aesthetic)
1328_T116412.176,132,T116412.176,1328,Quality,JPC - Quality Snag (aesthetic),Ceilings & Partitions,Not Specified,JPC - Quality - Management,2020-09-03,2020,9,Thursday,42,1,0,0,1,531,Not Specified,Not Applicable,JPC - Quality Snag (aesthetic)
1328_T113721.77,133,T113721.77,1328,Quality,JPC - Quality Snag (aesthetic),Punch Windows,Not Specified,JPC - Quality - Workmanship,2020-09-03,2020,9,Thursday,45,1,0,0,1,531,Not Specified,Not Applicable,JPC - Quality Snag (aesthetic)
1328_T116412.175,134,T116412.175,1328,Quality,JPC - Quality Snag (aesthetic),Ceilings & Partitions,Not Specified,JPC - Quality - Materials,2020-09-03,2020,9,Thursday,26,1,1,0,1,531,Not Specified,Not Applicable,JPC - Quality Snag (aesthetic)
1328_T116412.174,135,T116412.174,1328,Quality,JPC - Quality Snag (aesthetic),Ceilings & Partitions,Not Specified,JPC - Quality - Damage,2020-09-03,2020,9,Thursday,113,1,0,0,1,531,Not Specified,Not Applicable,JPC - Quality Snag (aesthetic)
1328_T113721.76,136,T113721.76,1328,Quality,JPC - Quality Snag (aesthetic),Punch Windows,Not Specified,JPC - Quality - Workmanship,2020-09-03,2020,9,Thursday,50,1,0,0,1,531,Not Specified,Not Applicable,JPC - Quality Snag (aesthetic)
1328_T113721.75,137,T113721.75,1328,Quality,JPC - Quality Snag (aesthetic),Punch Windows,Not Specified,JPC - Quality - Workmanship,2020-09-03,2020,9,Thursday,37,1,0,0,1,531,Not Specified,Not Applicable,JPC - Quality Snag (aesthetic)
1328_T116412.173,138,T116412.173,1328,Quality,JPC - Quality Snag (aesthetic),Ceilings & Partitions,Not Specified,JPC - Quality - Information,2020-09-03,2020,9,Thursday,73,1,0,0,1,531,Not Specified,Not Applicable,JPC - Quality Snag (aesthetic)
1328_T113721.74,139,T113721.74,1328,Quality,JPC - Quality Snag (aesthetic),Punch Windows,Not Specified,JPC - Quality - Workmanship,2020-09-03,2020,9,Thursday,161,1,0,0,1,531,Not Specified,Not Applicable,JPC - Quality Snag (aesthetic)
1328_T116412.172,140,T116412.172,1328,Quality,JPC - Quality Snag (aesthetic),Ceilings & Partitions,Not Specified,JPC - Quality - Workmanship,2020-09-03,2020,9,Thursday,45,1,0,0,1,531,Not Specified,Not Applicable,JPC - Quality Snag (aesthetic)
1328_T116412.171,141,T116412.171,1328,Quality,JPC - Quality Snag (aesthetic),Ceilings & Partitions,Not Specified,JPC - Quality - Management,2020-09-03,2020,9,Thursday,49,1,0,0,1,531,Not Specified,Not Applicable,JPC - Quality Snag (aesthetic)
1328_T113721.73,142,T113721.73,1328,Quality,JPC - Quality Snag (aesthetic),Punch Windows,Not Specified,JPC - Quality - Workmanship,2020-09-03,2020,9,Thursday,22,1,0,0,1,531,Medium,Not Applicable,JPC - Quality Snag (aesthetic)
1328_T116412.170,143,T116412.170,1328,Quality,JPC - Quality Snag (aesthetic),Ceilings & Partitions,Not Specified,JPC - Quality - Workmanship,2020-09-03,2020,9,Thursday,48,1,0,0,1,531,Not Specified,Not Applicable,JPC - Quality Snag (aesthetic)
1328_T113721.72,144,T113721.72,1328,Quality,JPC - Quality Snag (aesthetic),Punch Windows,Not Specified,JPC - Quality - Workmanship,2020-09-03,2020,9,Thursday,106,1,0,0,1,531,High,Not Applicable,JPC - Quality Snag (aesthetic)
1328_T116412.169,145,T116412.169,1328,Quality,JPC - Quality Snag (aesthetic),Ceilings & Partitions,Not Specified,JPC - Quality - Materials,2020-09-03,2020,9,Thursday,59,1,0,0,1,531,Not Specified,Not Applicable,JPC - Quality Snag (aesthetic)
1328_T116412.168,146,T116412.168,1328,Quality,JPC - Quality Snag (aesthetic),Ceilings & Partitions,Not Specified,JPC - Quality - Workmanship,2020-09-03,2020,9,Thursday,48,1,0,0,1,531,Not Specified,Not Applicable,JPC - Quality Snag (aesthetic)
1328_T84104.963,147,T84104.963,1328,Safety,Safety Notice (Amber) - General Issue,Ceilings & Partitions,FormAnswer,JPC - Safety - House Keeping,2020-09-03,2020,9,Thursday,12,1,0,0,0,531,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1328_T84104.962,148,T84104.962,1328,Safety,Safety Notice (Amber) - General Issue,Curtain Walling,FormAnswer,JPC - Safety - House Keeping,2020-09-03,2020,9,Thursday,12,1,0,0,0,531,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1328_T84104.961,149,T84104.961,1328,Safety,Safety Notice (Amber) - General Issue,Ceilings & Partitions,FormAnswer,JPC - Safety - House Keeping,2020-09-03,2020,9,Thursday,12,1,0,0,0,531,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1328_T84104.960,150,T84104.960,1328,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - House Keeping,2020-09-03,2020,9,Thursday,12,1,0,0,0,531,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1328_T84104.959,151,T84104.959,1328,Safety,Safety Notice (Amber) - General Issue,Precast Concrete,FormAnswer,JPC - Safety - House Keeping,2020-09-03,2020,9,Thursday,12,1,0,0,0,531,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1328_T84104.958,152,T84104.958,1328,Safety,Safety Notice (Amber) - General Issue,Scaffolding,FormAnswer,JPC - Safety - House Keeping,2020-09-03,2020,9,Thursday,12,1,0,0,0,531,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1328_T84104.957,153,T84104.957,1328,Safety,Safety Notice (Green) - Good Observation,Concrete - Formwork,FormAnswer,JPC - Safety - House Keeping,2020-09-03,2020,9,Thursday,35,1,0,0,0,531,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1328_T84104.956,154,T84104.956,1328,Safety,Safety Notice (Amber) - General Issue,Concrete - Formwork,FormAnswer,JPC - Safety - House Keeping,2020-09-03,2020,9,Thursday,12,1,0,0,0,531,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1328_T90895.389,155,T90895.389,1328,Safety,Safety Notice (Green) - Good Observation,Mechanical,FormAnswer,JPC - Safety - Exclusion Zones,2020-09-03,2020,9,Thursday,74,1,0,0,0,531,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1328_T90895.388,156,T90895.388,1328,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - Access,2020-09-03,2020,9,Thursday,134,1,0,0,0,531,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1328_T90895.387,157,T90895.387,1328,Safety,Safety Notice (Amber) - General Issue,Concrete - Formwork,FormAnswer,JPC - Safety - Ladders,2020-09-03,2020,9,Thursday,84,1,0,0,0,531,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1328_T90895.386,158,T90895.386,1328,Safety,Safety Notice (Green) - Good Observation,Concrete - Formwork,FormAnswer,JPC - Safety - House Keeping,2020-09-03,2020,9,Thursday,56,1,0,0,0,531,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1328_T90895.385,159,T90895.385,1328,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - Storage,2020-09-03,2020,9,Thursday,135,1,0,0,0,531,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1328_T90895.384,160,T90895.384,1328,Safety,Safety Notice (Amber) - General Issue,Concrete - Formwork,FormAnswer,JPC - Safety - Access,2020-09-03,2020,9,Thursday,88,1,0,0,0,531,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1328_T90895.383,161,T90895.383,1328,Safety,Safety Notice (Green) - Good Observation,Carpentry,FormAnswer,JPC - Safety - Welfare Facilities,2020-09-03,2020,9,Thursday,86,1,0,0,0,531,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1328_T90895.382,162,T90895.382,1328,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - Access,2020-09-02,2020,9,Wednesday,26,1,0,0,0,530,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1328_T90895.381,163,T90895.381,1328,Safety,Safety Notice (Amber) - General Issue,Structural Steel,FormAnswer,JPC - Safety - Storage,2020-09-02,2020,9,Wednesday,20,1,0,0,0,530,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1328_T90895.380,164,T90895.380,1328,Safety,Safety Notice (Amber) - General Issue,Scaffolding,FormAnswer,JPC - Safety - Scaffolding,2020-09-02,2020,9,Wednesday,37,1,0,0,0,530,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1328_T90895.379,165,T90895.379,1328,Safety,Safety Notice (Amber) - General Issue,Roofing,FormAnswer,JPC - Program - 1 Materials,2020-09-02,2020,9,Wednesday,30,1,0,0,0,530,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1328_T90895.378,166,T90895.378,1328,Safety,Safety Notice (Amber) - General Issue,Roofing,FormAnswer,JPC - Safety - Storage,2020-09-02,2020,9,Wednesday,18,1,0,0,0,530,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1328_T90895.377,167,T90895.377,1328,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - Access,2020-09-02,2020,9,Wednesday,35,1,0,0,0,530,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1328_T90895.376,168,T90895.376,1328,Safety,Safety Notice (Amber) - General Issue,Scaffolding,FormAnswer,JPC - Safety - Scaffolding,2020-09-02,2020,9,Wednesday,43,1,0,0,0,530,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1328_T90895.375,169,T90895.375,1328,Safety,Safety Notice (Amber) - General Issue,Scaffolding,FormAnswer,JPC - Safety - Storage,2020-09-02,2020,9,Wednesday,40,1,0,0,0,530,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1328_T90895.374,170,T90895.374,1328,Safety,Safety Notice (Amber) - General Issue,Temporary Electrics,FormAnswer,JPC - Safety - Electrical,2020-09-02,2020,9,Wednesday,40,1,0,0,0,530,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1328_T90895.373,171,T90895.373,1328,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - House Keeping,2020-09-02,2020,9,Wednesday,28,1,0,0,0,530,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1328_T90895.372,172,T90895.372,1328,Safety,Safety Notice (Amber) - General Issue,Concrete - Formwork,FormAnswer,JPC - Safety - Access,2020-09-02,2020,9,Wednesday,27,1,0,0,0,530,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1328_T90895.371,173,T90895.371,1328,Safety,Safety Notice (Amber) - General Issue,Temporary Electrics,FormAnswer,JPC - Safety - Access,2020-09-02,2020,9,Wednesday,41,1,0,0,0,530,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1328_T90895.370,174,T90895.370,1328,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - Access,2020-09-02,2020,9,Wednesday,36,1,0,0,0,530,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1328_T90895.369,175,T90895.369,1328,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - Access,2020-09-02,2020,9,Wednesday,27,1,0,0,0,530,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1328_T1.23728035,176,T1.23728035,1328,Design Team,Design Team - BCAR Structural,Unknown,FormAnswer,Not Specified,2020-09-02,2020,9,Wednesday,84,1,1,0,0,530,High,Not Applicable,Design Team - BCAR Structural
1328_T116412.167,177,T116412.167,1328,Site Management,JPC - Progress Photo,Main Contractor,Not Specified,Not Specified,2020-09-02,2020,9,Wednesday,29,1,0,0,0,530,Not Specified,Not Applicable,JPC - Progress Photo
1328_T116412.166,178,T116412.166,1328,Site Management,JPC - Progress Photo,Precast Concrete,Not Specified,Not Specified,2020-09-02,2020,9,Wednesday,14,1,0,0,0,530,Not Specified,Not Applicable,JPC - Progress Photo
1328_T124296.87,179,T124296.87,1328,Design Team,Design Team - BCAR Assign Certifier,Unknown,Not Specified,Not Specified,2020-09-02,2020,9,Wednesday,29,1,0,0,0,530,Not Specified,Not Applicable,Design Team - BCAR Assign Certifier
1328_T124296.86,180,T124296.86,1328,Design Team,Design Team - BCAR Assign Certifier,Unknown,Not Specified,Not Specified,2020-09-02,2020,9,Wednesday,51,1,0,0,0,530,Not Specified,Not Applicable,Design Team - BCAR Assign Certifier
1328_T124296.85,181,T124296.85,1328,Design Team,Design Team - BCAR Assign Certifier,Unknown,Not Specified,Not Specified,2020-09-02,2020,9,Wednesday,51,1,0,0,0,530,Not Specified,Not Applicable,Design Team - BCAR Assign Certifier
1328_T116412.165,182,T116412.165,1328,Site Management,JPC - Progress Photo,Concrete - Formwork,Not Specified,Not Specified,2020-09-02,2020,9,Wednesday,15,1,0,0,0,530,Not Specified,Not Applicable,JPC - Progress Photo
1328_T124296.84,183,T124296.84,1328,Design Team,Design Team - BCAR Assign Certifier,Unknown,Not Specified,Not Specified,2020-09-02,2020,9,Wednesday,65,1,0,0,0,530,Not Specified,Not Applicable,Design Team - BCAR Assign Certifier
1328_T124296.83,184,T124296.83,1328,Design Team,Design Team - BCAR Assign Certifier,Unknown,Not Specified,Not Specified,2020-09-02,2020,9,Wednesday,52,1,0,0,0,530,Not Specified,Not Applicable,Design Team - BCAR Assign Certifier
1328_T124296.82,185,T124296.82,1328,Design Team,Design Team - BCAR Assign Certifier,Unknown,Not Specified,Not Specified,2020-09-02,2020,9,Wednesday,52,1,0,0,0,530,Not Specified,Not Applicable,Design Team - BCAR Assign Certifier
1328_T124296.81,186,T124296.81,1328,Design Team,Design Team - BCAR Assign Certifier,Unknown,Not Specified,Not Specified,2020-09-02,2020,9,Wednesday,52,1,0,0,0,530,Not Specified,Not Applicable,Design Team - BCAR Assign Certifier
